offsetCenter,differenceForward,steeringAngle
0.155,0.0004,-0.0
0.155,0.0001,-0.0
0.155,0.0004,-0.0
0.155,0.0001,-0.0
0.155,0.0004,-0.0
0.155,0.0001,-0.0
0.155,0.0003,-0.0
0.155,0.0001,-0.0
0.155,0.0003,-0.0
0.155,0.0,-0.0
0.155,0.0003,-0.0
0.155,0.0001,-0.0
0.155,0.0003,-0.0
0.155,0.0001,-0.0
0.155,0.0003,-0.0
0.155,0.0,-0.0
0.155,0.0003,-0.0
0.155,0.0001,-0.0
0.155,0.0003,-0.0
0.156,0.0001,-0.0
0.155,0.0005,-0.0
0.156,0.0002,-0.0
0.155,0.0006,-0.0
0.156,0.0007,-0.0
0.156,0.0003,-0.0
0.156,0.0006,-0.0
0.156,0.0004,-0.0
0.156,0.0007,-0.0
0.156,0.0004,-0.0
0.156,0.0006,-0.0
0.156,0.0004,-0.0
0.156,0.0007,-0.0
0.157,0.0004,-0.0
0.157,0.0006,-0.0
0.157,0.0004,-0.0
0.157,0.0007,-0.0
0.157,0.0004,-0.0
0.157,0.0006,-0.0
0.157,0.0004,-0.0
0.157,0.0006,-0.0
0.157,0.0004,-0.0
0.157,0.0006,-0.0
0.158,0.0003,-0.0
0.158,0.0005,-0.0
0.158,0.0003,-0.0
0.158,0.0005,-0.0
0.158,0.0003,-0.0
0.158,0.0005,-0.0
0.158,0.0004,-0.0
0.158,0.0006,-0.0
0.158,0.0004,-0.0
0.158,0.0005,-0.0
0.159,0.0003,-0.0
0.158,0.0007,-0.0
0.159,0.0004,-0.0
0.159,0.0007,-0.0
0.159,0.0005,-0.0
0.159,0.0006,-0.0
0.159,0.0004,-0.0
0.159,0.0005,-0.0
0.159,0.0003,-0.0
0.159,0.0005,-0.0
0.16,0.0003,-0.0
0.16,0.0005,-0.0
0.16,0.0002,-0.0
0.16,0.0005,-0.0
0.16,0.0003,-0.0
0.16,0.0005,-0.0
0.16,0.0002,-0.0
0.16,0.0004,-0.0
0.16,0.0002,-0.0
0.16,0.0004,-0.0
0.161,0.0009,0.1
0.161,0.0021,0.0
0.161,0.0026,0.0
0.162,0.0032,0.0
0.162,0.0032,0.0
0.164,0.0034,0.0
0.164,0.0037,0.0
0.166,0.0041,0.1
0.166,0.0051,0.0
0.167,0.0054,0.0
0.168,0.0059,0.0
0.169,0.0059,0.0
0.171,0.007,0.1
0.172,0.0078,0.0
0.173,0.0087,0.0
0.175,0.0089,0.0
0.176,0.0094,0.0
0.179,0.01,0.1
0.182,0.0124,0.1
0.186,0.0164,0.1
0.19,0.0218,0.1
0.195,0.0267,0.1
0.2,0.0325,0.1
0.207,0.0387,0.1
0.213,0.0439,0.0
0.221,0.0473,0.1
0.23,0.0469,0.1
0.24,0.0468,0.1
0.251,0.0479,0.1
0.26,0.0487,0.1
0.271,0.0502,0.1
0.279,0.0503,0.0
0.288,0.0487,0.0
0.297,0.0456,0.0
0.307,0.0428,0.1
0.304,0.0329,0.1
0.312,0.0326,0.1
0.321,0.0326,0.1
0.33,0.0336,0.1
0.337,0.0344,0.1
0.345,0.0357,0.1
0.355,0.037,0.1
0.363,0.0374,0.0
0.372,0.036,0.1
0.356,0.0283,0.1
0.364,0.0283,0.1
0.373,0.0292,0.1
0.382,0.03,0.1
0.39,0.0313,0.1
0.4,0.0325,0.1
0.408,0.033,0.0
0.417,0.031,0.0
0.389,0.0215,0.1
0.399,0.0199,0.1
0.407,0.0198,0.1
0.416,0.02,0.1
0.425,0.0213,0.1
0.434,0.0222,0.1
0.442,0.0236,0.1
0.45,0.0237,0.0
0.459,0.0228,0.1
0.418,0.0147,0.1
0.427,0.0151,0.1
0.436,0.0157,0.1
0.445,0.017,0.1
0.454,0.018,0.1
0.464,0.0197,0.1
0.472,0.0197,0.0
0.48,0.0183,0.0
0.489,0.0159,0.1
0.437,0.0074,0.1
0.444,0.0071,0.1
