offsetCenter,differenceForward,steeringAngle
0.001,0.0202,-0.0
0.005,0.0204,-0.0
0.009,0.0201,-0.0
0.013,0.0204,-0.0
0.017,0.0194,-0.1
0.021,0.0187,-0.0
0.025,0.0178,-0.0
0.028,0.0177,-0.0
0.031,0.016,-0.1
0.035,0.0149,-0.0
0.038,0.0138,-0.0
0.041,0.0135,-0.0
0.044,0.013,-0.0
0.047,0.013,-0.0
0.05,0.0126,-0.0
0.052,0.0128,-0.0
0.054,0.0114,-0.1
0.056,0.0105,-0.0
0.059,0.0095,-0.0
0.061,0.0092,-0.0
0.063,0.0087,-0.0
0.065,0.0089,-0.0
0.066,0.0085,-0.0
0.068,0.0087,-0.0
0.07,0.0084,-0.0
0.071,0.0086,-0.0
0.073,0.0084,-0.0
0.074,0.0079,-0.1
0.076,0.007,-0.0
0.077,0.0069,-0.0
0.079,0.0065,-0.0
0.081,0.0073,-0.0
0.082,0.0065,-0.1
0.083,0.006,-0.0
0.085,0.0056,-0.0
0.086,0.0058,-0.0
0.087,0.0057,-0.0
0.09,0.0063,-0.0
0.091,0.0069,-0.0
0.092,0.007,-0.0
0.094,0.0077,-0.0
0.095,0.0072,-0.1
0.096,0.0068,-0.0
0.098,0.0064,-0.0
0.099,0.0067,-0.0
0.101,0.0066,-0.0
0.102,0.0071,-0.0
0.103,0.0064,-0.1
0.104,0.006,-0.0
0.105,0.0048,-0.1
0.105,0.0027,-0.1
0.106,0.0001,-0.0
0.107,0.0014,-0.0
0.107,0.0028,-0.0
0.106,0.0032,-0.0
0.106,0.0039,-0.0
0.105,0.0045,-0.0
0.103,0.0061,-0.1
0.1,0.009,-0.1
0.099,0.0125,-0.0
0.097,0.0147,-0.0
0.093,0.018,-0.1
0.089,0.0212,-0.1
0.085,0.0246,-0.0
0.08,0.0278,-0.1
0.075,0.0303,-0.0
0.069,0.0332,-0.1
0.063,0.0352,-0.0
0.055,0.0373,0.0
0.05,0.0377,0.1
0.042,0.0382,0.0
0.034,0.0384,0.0
0.026,0.0391,0.0
0.017,0.0393,0.0
0.009,0.0403,0.0
0.002,0.0411,-0.1
-0.007,0.0425,-0.0
-0.016,0.0433,-0.0
-0.024,0.0444,-0.0
-0.032,0.0449,-0.0
-0.041,0.0458,-0.0
-0.051,0.0462,-0.0
-0.06,0.0469,-0.0
-0.069,0.0473,-0.0
-0.078,0.0479,-0.0
-0.088,0.049,-0.1
-0.1,0.0521,-0.1
-0.111,0.0567,-0.1
-0.122,0.0611,-0.0
-0.133,0.0602,-0.0
-0.144,0.0566,-0.0
-0.154,0.0525,-0.0
-0.163,0.0483,-0.0
-0.172,0.0435,-0.0
-0.181,0.0384,-0.0
-0.188,0.0335,-0.0
-0.194,0.0295,-0.1
-0.202,0.0268,-0.1
-0.208,0.026,-0.1
-0.215,0.0281,-0.1
-0.221,0.0288,-0.1
-0.225,0.0298,-0.1
-0.231,0.0312,-0.1
-0.235,0.0316,-0.0
-0.238,0.0299,-0.0
-0.242,0.0271,-0.0
-0.247,0.024,-0.1
-0.252,0.0223,-0.1
-0.256,0.0218,-0.1
-0.261,0.0222,-0.1
-0.271,0.0249,-0.1
-0.275,0.0261,-0.1
-0.278,0.0274,-0.1
-0.281,0.0277,-0.0
-0.284,0.0258,-0.0
-0.287,0.0229,-0.0
-0.289,0.0189,-0.0
-0.292,0.0153,-0.1
-0.296,0.0131,-0.1
-0.297,0.0126,-0.1
-0.303,0.0136,-0.1
-0.311,0.0154,-0.1
-0.312,0.0164,-0.1
-0.314,0.0176,-0.1
-0.314,0.0179,-0.0
-0.314,0.0161,-0.0
-0.316,0.0138,-0.1
-0.318,0.0124,-0.1
-0.32,0.0128,-0.2
-0.321,0.0141,-0.1
-0.321,0.0154,-0.1
-0.332,0.0181,-0.1
-0.338,0.0203,-0.1
-0.339,0.0207,-0.0
-0.339,0.019,-0.0
-0.341,0.0166,-0.1
-0.341,0.0141,-0.0
-0.341,0.0074,-0.1
-0.342,0.0053,-0.1
-0.342,0.0048,-0.1
-0.341,0.0051,-0.1
-0.357,0.0078,-0.1
-0.356,0.0088,-0.1
-0.356,0.0101,-0.1
-0.355,0.0114,-0.1
-0.353,0.0117,-0.0
-0.352,0.0098,-0.0
-0.35,0.007,-0.0
-0.349,0.0039,-0.1
-0.349,0.0022,-0.1
-0.347,0.0015,-0.1
-0.346,0.002,-0.1
-0.364,0.0044,-0.1
-0.363,0.0055,-0.1
-0.361,0.0066,-0.1
-0.36,0.0079,-0.1
-0.358,0.0092,-0.1
-0.356,0.0096,-0.0
-0.353,0.0076,-0.0
-0.352,0.0054,-0.1
-0.351,0.0037,-0.1
-0.349,0.0035,-0.1
-0.347,0.0037,-0.1
-0.369,0.0063,-0.1
-0.368,0.0072,-0.1
-0.366,0.0084,-0.1
-0.364,0.0097,-0.1
-0.361,0.0101,-0.0
-0.359,0.0082,-0.0
-0.356,0.0055,-0.0
-0.354,0.0024,-0.1
-0.352,0.0006,-0.1
-0.35,0.0002,-0.1
-0.347,0.0001,-0.1
-0.371,0.0024,-0.1
-0.368,0.0035,-0.1
-0.365,0.0045,-0.1
-0.361,0.0049,-0.0
-0.358,0.0037,-0.1
-0.356,0.0033,-0.1
-0.352,0.0021,-0.0
-0.348,0.0003,-0.1
-0.345,0.001,-0.1
-0.342,0.001,-0.1
-0.344,0.0004,-0.1
-0.365,0.002,-0.1
-0.362,0.003,-0.1
-0.358,0.0043,-0.1
-0.354,0.0042,-0.0
-0.35,0.0032,-0.1
-0.345,0.0009,-0.0
-0.341,0.0016,-0.1
-0.338,0.0031,-0.2
-0.334,0.0033,-0.1
-0.33,0.003,-0.1
-0.342,0.0013,-0.1
-0.355,0.0005,-0.1
-0.351,0.0019,-0.1
-0.347,0.0031,-0.1
-0.343,0.0046,-0.1
-0.338,0.0047,-0.0
-0.333,0.0031,-0.0
-0.329,0.0008,-0.1
-0.326,0.0006,-0.1
-0.322,0.0012,-0.1
-0.317,0.0005,-0.1
-0.349,0.0018,-0.1
-0.345,0.0029,-0.1
-0.341,0.0041,-0.1
-0.337,0.0055,-0.1
-0.332,0.0057,-0.0
-0.327,0.0042,-0.0
-0.322,0.0009,-0.0
-0.317,0.002,-0.1
-0.313,0.004,-0.1
-0.309,0.0045,-0.1
-0.304,0.0045,-0.1
-0.338,0.002,-0.1
-0.333,0.0011,-0.1
-0.327,0.0002,-0.1
-0.323,0.0014,-0.1
-0.317,0.003,-0.1
-0.312,0.0031,-0.0
-0.306,0.0017,-0.0
-0.301,0.0008,-0.1
-0.298,0.0019,-0.1
-0.305,0.0023,-0.1
-0.312,0.0018,-0.1
-0.324,0.0006,-0.1
-0.318,0.0018,-0.1
-0.313,0.0029,-0.1
-0.308,0.0044,-0.1
-0.304,0.0056,-0.1
-0.298,0.0061,-0.0
-0.302,0.0041,-0.0
-0.31,0.0019,-0.1
-0.318,0.0002,-0.1
-0.308,0.0011,-0.1
-0.312,0.003,-0.1
-0.306,0.0041,-0.1
-0.302,0.0051,-0.1
-0.304,0.0056,-0.0
-0.309,0.004,-0.0
-0.316,0.0019,-0.1
-0.324,0.0004,-0.2
-0.33,0.0005,-0.1
-0.337,0.0009,-0.1
-0.344,0.0022,-0.1
-0.305,0.0049,-0.1
-0.306,0.0063,-0.1
-0.312,0.0075,-0.1
-0.318,0.0079,-0.0
-0.324,0.0062,-0.0
-0.331,0.0041,-0.1
-0.337,0.0012,-0.0
-0.344,0.0016,-0.1
-0.35,0.0035,-0.1
-0.356,0.0038,-0.1
-0.362,0.0037,-0.1
-0.318,0.0012,-0.1
-0.324,0.0003,-0.1
-0.33,0.0012,-0.1
-0.338,0.0025,-0.1
-0.342,0.003,-0.0
-0.347,0.0015,-0.0
-0.352,0.0011,-0.0
-0.358,0.0043,-0.1
-0.364,0.0059,-0.1
-0.369,0.0066,-0.1
-0.352,0.0055,-0.1
-0.332,0.004,-0.1
-0.337,0.0029,-0.1
-0.343,0.0018,-0.1
-0.348,0.0004,-0.1
-0.353,0.0009,-0.1
-0.357,0.0014,-0.0
-0.364,0.0001,-0.1
-0.37,0.0002,-0.1
-0.375,0.0001,-0.1
-0.38,0.0008,-0.1
-0.342,0.0033,-0.1
-0.347,0.0046,-0.1
-0.353,0.0059,-0.1
-0.359,0.0076,-0.1
-0.365,0.0075,-0.0
-0.37,0.0059,-0.0
-0.375,0.0029,-0.0
-0.381,0.0,-0.1
-0.387,0.002,-0.1
-0.392,0.0024,-0.1
-0.387,0.0019,-0.1
-0.362,0.0004,-0.1
-0.367,0.0013,-0.1
-0.372,0.0026,-0.1
-0.376,0.0039,-0.1
-0.38,0.0037,-0.0
-0.384,0.0022,-0.0
-0.389,0.0011,-0.0
-0.394,0.0042,-0.1
-0.399,0.0061,-0.1
-0.403,0.0065,-0.1
-0.369,0.0047,-0.1
-0.373,0.0036,-0.1
-0.377,0.0028,-0.1
-0.381,0.0013,-0.1
-0.385,0.0001,-0.1
-0.388,0.0003,-0.0
-0.391,0.0015,-0.0
-0.395,0.0036,-0.1
-0.399,0.0051,-0.1
-0.403,0.0052,-0.1
-0.407,0.005,-0.1
-0.376,0.0024,-0.1
-0.379,0.0014,-0.1
-0.383,0.0,-0.1
-0.387,0.0012,-0.1
-0.392,0.003,-0.1
-0.395,0.0032,-0.0
-0.398,0.0019,-0.0
-0.402,0.0006,-0.1
-0.407,0.0017,-0.1
-0.411,0.0021,-0.1
-0.385,0.0002,-0.1
-0.387,0.001,-0.1
-0.392,0.0024,-0.1
-0.396,0.0035,-0.1
-0.399,0.0038,-0.0
-0.402,0.0015,-0.0
-0.405,0.0007,-0.1
-0.41,0.0023,-0.2
-0.413,0.0024,-0.1
-0.417,0.0021,-0.1
-0.42,0.001,-0.1
-0.395,0.0016,-0.1
-0.399,0.0033,-0.1
-0.403,0.0045,-0.1
-0.407,0.006,-0.1
-0.412,0.0045,-0.0
-0.415,0.0015,-0.0
-0.42,0.0017,-0.1
-0.424,0.0035,-0.1
-0.427,0.0037,-0.1
-0.404,0.0018,-0.1
-0.407,0.001,-0.1
-0.41,0.0,-0.1
-0.413,0.0014,-0.1
-0.414,0.0013,-0.0
-0.416,0.0002,-0.0
-0.419,0.003,-0.1
-0.422,0.004,-0.2
-0.424,0.0042,-0.1
-0.427,0.0035,-0.1
-0.425,0.0025,-0.1
-0.409,0.0004,-0.1
-0.412,0.0015,-0.1
-0.415,0.0031,-0.1
-0.416,0.0032,-0.0
-0.418,0.0023,-0.1
-0.42,0.0,-0.0
-0.423,0.0025,-0.1
-0.425,0.004,-0.1
-0.427,0.0041,-0.1
-0.429,0.0039,-0.1
-0.412,0.0013,-0.1
-0.415,0.0003,-0.1
-0.417,0.0012,-0.1
-0.419,0.0024,-0.1
-0.42,0.0028,-0.0
-0.421,0.0006,-0.0
-0.422,0.0025,-0.0
-0.423,0.0058,-0.1
-0.425,0.0075,-0.1
-0.426,0.0083,-0.1
-0.412,0.0061,-0.1
-0.413,0.0056,-0.1
-0.414,0.0041,-0.1
-0.415,0.003,-0.1
-0.416,0.0014,-0.1
-0.415,0.0013,-0.0
-0.415,0.0029,-0.0
-0.416,0.0057,-0.1
-0.417,0.0068,-0.1
-0.418,0.0072,-0.1
-0.415,0.0064,-0.1
-0.407,0.0043,-0.1
-0.407,0.0029,-0.1
-0.408,0.0019,-0.1
-0.409,0.0003,-0.1
-0.408,0.0004,-0.0
-0.407,0.0021,-0.0
-0.408,0.0047,-0.1
-0.409,0.0059,-0.1
-0.41,0.0063,-0.1
-0.41,0.0056,-0.1
-0.402,0.0032,-0.1
-0.402,0.0019,-0.1
-0.401,0.0019,-0.0
-0.4,0.0036,-0.0
-0.399,0.0071,-0.0
-0.397,0.0107,-0.0
-0.396,0.0145,-0.1
-0.395,0.0165,-0.1
-0.393,0.0175,-0.1
-0.389,0.0184,-0.0
-0.38,0.0195,-0.0
-0.375,0.023,-0.0
-0.37,0.0275,-0.0
-0.365,0.0314,-0.1
-0.358,0.0356,-0.0
-0.351,0.0391,-0.0
-0.344,0.0428,-0.1
-0.337,0.045,-0.1
-0.33,0.046,-0.1
-0.319,0.0472,-0.0
-0.308,0.0493,-0.0
-0.295,0.0521,-0.0
-0.284,0.0567,-0.0
-0.27,0.0589,-0.0
-0.259,0.0589,-0.0
-0.247,0.0585,-0.0
-0.237,0.0579,-0.1
-0.228,0.0557,-0.1
-0.218,0.052,-0.1
-0.207,0.0481,-0.0
-0.196,0.0461,-0.0
-0.186,0.0444,-0.0
-0.177,0.0439,-0.0
-0.167,0.0431,-0.0
-0.159,0.043,-0.0
-0.15,0.0426,-0.0
-0.142,0.042,-0.1
-0.136,0.0395,-0.1
-0.128,0.0368,-0.0
-0.12,0.035,-0.0
-0.112,0.0342,-0.0
-0.105,0.0333,-0.0
-0.098,0.0332,-0.0
-0.085,0.0327,-0.0
-0.078,0.0324,-0.0
-0.073,0.0319,-0.1
-0.066,0.0306,-0.0
-0.06,0.0303,-0.0
-0.053,0.0297,-0.0
-0.048,0.0297,-0.0
-0.043,0.0288,-0.1
-0.036,0.0281,-0.0
-0.031,0.0273,-0.0
-0.025,0.0272,-0.0
0.022,0.0262,-0.1
0.022,0.0255,-0.0
0.022,0.0248,-0.0
0.022,0.0246,-0.0
0.022,0.0235,-0.1
0.022,0.0227,-0.0
0.022,0.0218,-0.0
0.022,0.0217,-0.0
0.022,0.02,-0.1
0.022,0.0181,-0.0
0.026,0.0173,-0.0
0.029,0.0169,-0.0
0.032,0.0163,-0.0
0.035,0.0162,-0.0
0.039,0.0158,-0.0
0.042,0.0159,-0.0
0.045,0.0156,-0.0
0.048,0.0158,-0.0
0.051,0.0156,-0.0
0.054,0.0158,-0.0
0.057,0.0147,-0.1
0.06,0.0138,-0.0
0.063,0.013,-0.0
0.066,0.0129,-0.0
0.069,0.0122,-0.0
0.071,0.0123,-0.0
0.074,0.0119,-0.0
0.076,0.0121,-0.0
0.078,0.0119,-0.0
0.081,0.012,-0.0
0.083,0.0118,-0.0
0.085,0.012,-0.0
0.088,0.0118,-0.0
0.09,0.0121,-0.0
0.093,0.0118,-0.0
0.094,0.0114,-0.1
0.097,0.0103,-0.0
0.099,0.0101,-0.0
0.101,0.0095,-0.0
0.103,0.0095,-0.0
0.104,0.0081,-0.1
0.106,0.0065,-0.0
0.107,0.0056,-0.0
0.109,0.005,-0.0
0.11,0.0047,-0.0
0.111,0.0043,-0.0
0.112,0.0044,-0.0
0.113,0.004,-0.0
0.113,0.0042,-0.0
0.114,0.0039,-0.0
0.115,0.0042,-0.0
0.116,0.0038,-0.0
0.117,0.0041,-0.0
0.118,0.0038,-0.0
0.118,0.004,-0.0
0.119,0.0038,-0.0
0.12,0.004,-0.0
0.12,0.0038,-0.0
0.121,0.004,-0.0
0.122,0.0038,-0.0
0.123,0.004,-0.0
0.124,0.0038,-0.0
0.124,0.004,-0.0
0.125,0.0038,-0.0
0.126,0.004,-0.0
0.127,0.0037,-0.0
0.127,0.0039,-0.0
0.128,0.0036,-0.0
0.129,0.0038,-0.0
0.13,0.0037,-0.0
0.13,0.0038,-0.0
0.131,0.0036,-0.0
0.132,0.0038,-0.0
0.133,0.0036,-0.0
0.133,0.0039,-0.0
0.134,0.0037,-0.0
0.135,0.0041,-0.0
0.136,0.0038,-0.0
0.136,0.004,-0.0
0.137,0.0039,-0.0
0.138,0.004,-0.0
0.139,0.0038,-0.0
0.139,0.0041,-0.0
0.14,0.0039,-0.0
0.141,0.004,-0.0
0.142,0.0038,-0.0
0.143,0.0039,-0.0
0.143,0.0038,-0.0
0.144,0.004,-0.0
0.146,0.0039,-0.0
0.147,0.0037,-0.0
0.147,0.0039,-0.0
0.148,0.0037,-0.0
0.149,0.0039,-0.0
0.149,0.0037,-0.0
0.15,0.004,-0.0
0.151,0.0037,-0.0
0.152,0.0039,-0.0
0.153,0.0036,-0.0
0.152,0.0032,-0.1
0.153,0.0022,-0.0
0.154,0.0017,-0.0
0.154,0.0012,-0.0
0.155,0.0011,-0.0
0.155,0.0007,-0.0
0.155,0.0008,-0.0
0.155,0.0006,-0.0
0.155,0.0008,-0.0
0.156,0.0005,-0.0
0.156,0.0007,-0.0
0.156,0.0003,-0.0
0.156,0.0006,-0.0
0.156,0.0004,-0.0
0.156,0.0005,-0.0
0.156,0.0004,-0.0
0.156,0.0006,-0.0
0.157,0.0004,-0.0
0.157,0.0006,-0.0
0.157,0.0003,-0.0
0.157,0.0006,-0.0
0.157,0.0003,-0.0
0.157,0.0005,-0.0
0.157,0.0003,-0.0
0.157,0.0005,-0.0
0.157,0.0004,-0.0
0.157,0.0005,-0.0
0.157,0.0003,-0.0
0.157,0.0005,-0.0
0.158,0.0003,-0.0
0.158,0.0006,-0.0
0.158,0.0004,-0.0
0.158,0.0006,-0.0
0.158,0.0002,-0.0
0.158,0.0004,-0.0
0.158,0.0002,-0.0
0.158,0.0004,-0.0
0.158,0.0003,-0.0
0.158,0.0004,-0.0
0.158,0.0002,-0.0
0.158,0.0005,-0.0
0.159,0.0002,-0.0
0.159,0.0004,-0.0
0.159,0.0001,-0.0
0.159,0.0004,-0.0
0.159,0.0002,-0.0
0.159,0.0003,-0.0
0.159,0.0004,-0.0
0.159,0.0001,-0.0
0.159,0.0003,-0.0
0.159,0.0001,-0.0
0.159,0.0004,-0.0
0.159,0.0002,-0.0
0.159,0.0004,-0.0
0.159,0.0001,-0.0
0.159,0.0,-0.0
0.159,0.0003,-0.0
0.159,0.0,-0.0
0.159,0.0001,-0.0
0.159,0.0,-0.0
0.159,0.0002,-0.0
0.159,0.0001,-0.0
0.159,0.0001,-0.0
0.16,0.0001,-0.0
0.159,0.0001,-0.0
0.159,0.0,-0.0
0.159,0.0002,-0.0
0.16,0.0001,-0.0
0.159,0.0001,-0.0
0.16,0.0001,-0.0
0.159,0.0001,-0.0
0.16,0.0002,-0.0
0.159,0.0003,-0.0
0.159,0.0003,-0.0
0.159,0.0004,-0.0
0.16,0.0001,-0.0
0.16,0.0003,-0.0
0.16,0.0002,-0.0
0.16,0.0003,-0.0
0.16,0.0001,-0.0
0.16,0.0003,-0.0
0.16,0.0001,-0.0
0.16,0.0002,-0.0
0.16,0.0001,-0.0
0.16,0.0005,-0.0
0.16,0.0003,-0.0
0.16,0.0003,-0.0
0.16,0.0004,-0.0
0.16,0.0002,-0.0
0.16,0.0003,-0.0
0.16,0.0003,-0.0
0.16,0.0001,-0.0
0.16,0.0003,-0.0
0.16,0.0,-0.0
0.16,0.0003,-0.0
0.161,0.0,-0.0
0.16,0.0001,-0.0
0.161,0.0,-0.0
0.161,0.0002,-0.0
0.161,0.0,-0.0
0.161,0.0002,-0.0
0.161,0.0,-0.0
0.161,0.0002,-0.0
0.161,0.0,-0.0
0.161,0.0002,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0,-0.0
0.161,0.0003,-0.0
0.161,0.0,-0.0
0.161,0.0001,-0.0
0.161,0.0,-0.0
0.161,0.0002,-0.0
0.161,0.0003,-0.0
0.16,0.0,-0.0
0.161,0.0001,-0.0
0.16,0.0001,-0.0
0.161,0.0002,-0.0
0.16,0.0002,-0.0
0.16,0.0001,-0.0
0.16,0.0001,-0.0
0.16,0.0,-0.0
0.16,0.0001,-0.0
0.161,0.0,-0.0
0.16,0.0002,-0.0
0.161,0.0,-0.0
0.16,0.0002,-0.0
0.161,0.0001,-0.0
0.16,0.0001,-0.0
0.161,0.0,-0.0
0.16,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.161,0.0001,-0.0
0.16,0.0001,-0.0
0.161,0.0001,-0.0
0.16,0.0002,-0.0
0.161,0.0,-0.0
0.16,0.0003,-0.0
0.161,0.0001,-0.0
0.161,0.0003,-0.0
0.161,0.0001,-0.0
0.161,0.0003,-0.0
0.161,0.0011,-0.0
0.16,0.0016,-0.0
0.16,0.0024,-0.0
0.159,0.0029,-0.0
0.159,0.0037,-0.0
0.158,0.0041,-0.0
0.157,0.0049,-0.0
0.156,0.0054,-0.0
0.155,0.0062,-0.0
0.154,0.0067,-0.0
0.152,0.0075,-0.0
0.151,0.0079,-0.0
0.149,0.0087,-0.0
0.148,0.0092,-0.0
0.146,0.01,-0.0
0.144,0.0105,-0.0
0.142,0.0115,-0.0
0.139,0.0119,-0.0
0.137,0.0127,-0.0
0.135,0.0132,-0.0
0.132,0.0141,-0.0
0.129,0.0145,-0.0
0.127,0.0154,-0.0
0.124,0.0158,-0.0
0.121,0.0162,-0.0
0.118,0.0161,-0.0
0.111,0.0161,-0.0
0.108,0.0163,-0.0
0.105,0.0162,-0.0
0.102,0.0164,-0.0
0.098,0.0161,-0.0
0.096,0.0163,-0.0
0.092,0.0161,-0.0
0.09,0.0163,-0.0
0.086,0.0161,-0.0
0.083,0.0163,-0.0
0.08,0.0162,-0.0
0.077,0.0165,-0.0
0.073,0.0163,-0.0
0.07,0.0166,-0.0
0.067,0.0163,-0.0
0.064,0.0165,-0.0
0.061,0.0167,-0.0
0.058,0.0164,-0.0
0.055,0.0164,-0.0
0.051,0.0158,-0.0
0.048,0.0156,-0.0
0.045,0.0151,-0.0
0.042,0.0149,-0.0
0.039,0.0142,-0.0
0.036,0.0141,-0.0
0.034,0.0136,-0.0
0.031,0.0134,-0.0
0.029,0.0129,-0.0
0.026,0.0127,-0.0
0.024,0.0122,-0.0
0.022,0.012,-0.0
0.02,0.0115,-0.0
-0.019,0.0114,-0.0
-0.019,0.0112,-0.0
-0.019,0.0114,-0.0
-0.019,0.0112,-0.0
-0.019,0.0115,-0.0
0.006,0.0113,-0.0
0.004,0.0115,-0.0
0.002,0.0113,-0.0
-0.0,0.0115,-0.0
-0.003,0.0113,-0.0
-0.005,0.0115,-0.0
-0.007,0.0112,-0.0
-0.009,0.0114,-0.0
-0.012,0.0112,-0.0
-0.014,0.0114,-0.0
-0.016,0.0111,-0.0
-0.018,0.0113,-0.0
-0.02,0.0112,-0.0
-0.022,0.0113,-0.0
-0.024,0.0111,-0.0
-0.026,0.0113,-0.0
-0.029,0.0111,-0.0
-0.031,0.0113,-0.0
-0.033,0.0111,-0.0
-0.035,0.0113,-0.0
-0.037,0.0111,-0.0
-0.039,0.0113,-0.0
-0.042,0.0109,-0.0
-0.044,0.0111,-0.0
-0.046,0.011,-0.0
-0.048,0.0111,-0.0
-0.05,0.0109,-0.0
-0.052,0.011,-0.0
-0.054,0.0109,-0.0
-0.056,0.0111,-0.0
-0.059,0.0109,-0.0
-0.061,0.0111,-0.0
-0.063,0.0108,-0.0
-0.065,0.011,-0.0
-0.067,0.0109,-0.0
-0.069,0.0111,-0.0
-0.071,0.0109,-0.0
-0.073,0.0111,-0.0
-0.076,0.0108,-0.0
-0.078,0.011,-0.0
-0.08,0.0107,-0.0
-0.082,0.0106,-0.0
-0.084,0.0108,-0.0
-0.086,0.0106,-0.0
-0.088,0.0108,-0.0
-0.09,0.0105,-0.0
-0.092,0.0108,-0.0
-0.094,0.0106,-0.0
-0.096,0.0108,-0.0
-0.098,0.0106,-0.0
-0.1,0.0107,-0.0
-0.102,0.0106,-0.0
-0.104,0.0108,-0.0
-0.106,0.01,0.1
-0.108,0.0093,0.0
-0.11,0.0084,0.0
-0.112,0.0084,0.0
-0.113,0.0072,0.1
-0.114,0.0064,0.0
-0.116,0.0059,0.0
-0.117,0.0054,0.0
-0.118,0.0052,0.0
-0.119,0.005,0.0
-0.121,0.0048,0.0
-0.122,0.005,0.0
-0.123,0.0048,0.0
-0.124,0.0049,0.0
-0.125,0.0047,0.0
-0.125,0.0048,0.0
-0.126,0.0047,0.0
-0.127,0.0049,0.0
-0.128,0.0047,0.0
-0.129,0.0049,0.0
-0.13,0.0047,0.0
-0.131,0.0049,0.0
-0.132,0.0047,0.0
-0.133,0.0048,0.0
-0.134,0.0047,0.0
-0.134,0.0049,0.0
-0.135,0.0047,0.0
-0.136,0.0048,0.0
-0.137,0.0047,0.0
-0.138,0.0049,0.0
-0.139,0.0047,0.0
-0.14,0.0048,0.0
-0.141,0.0046,0.0
-0.142,0.0048,0.0
-0.143,0.0046,0.0
-0.143,0.0049,0.0
-0.144,0.0042,0.1
-0.145,0.0035,0.0
-0.145,0.003,0.0
-0.146,0.0028,0.0
-0.147,0.0024,0.0
-0.147,0.0025,0.0
-0.148,0.0023,0.0
-0.148,0.0025,0.0
-0.149,0.0022,0.0
-0.149,0.0023,0.0
-0.15,0.0022,0.0
-0.15,0.0024,0.0
-0.15,0.0022,0.0
-0.151,0.0023,0.0
-0.151,0.0022,0.0
-0.152,0.0024,0.0
-0.152,0.0022,0.0
-0.152,0.0023,0.0
-0.153,0.0022,0.0
-0.153,0.0023,0.0
-0.154,0.0021,0.0
-0.154,0.0023,0.0
-0.155,0.0021,0.0
-0.156,0.0028,-0.1
-0.156,0.0033,0.0
-0.156,0.0043,0.0
-0.157,0.0043,0.0
-0.158,0.0043,0.0
-0.159,0.0044,0.0
-0.159,0.0047,0.0
-0.16,0.0045,0.0
-0.161,0.0048,0.0
-0.162,0.0045,0.0
-0.163,0.0047,0.0
-0.164,0.0045,0.0
-0.165,0.0051,-0.1
-0.168,0.0073,-0.1
-0.17,0.0107,-0.1
-0.174,0.0157,-0.1
-0.177,0.0208,-0.1
-0.181,0.026,-0.1
-0.185,0.0316,-0.1
-0.192,0.0377,-0.1
-0.199,0.0439,-0.1
-0.206,0.0489,-0.0
-0.214,0.0521,-0.0
-0.222,0.0538,-0.0
-0.233,0.0557,-0.1
-0.244,0.0584,-0.2
-0.257,0.0634,-0.2
-0.271,0.07,-0.2
-0.285,0.0784,-0.2
-0.304,0.0898,-0.2
-0.318,0.0989,-0.1
-0.337,0.1081,-0.1
-0.356,0.1158,-0.1
-0.38,0.1236,-0.1
-0.401,0.1301,-0.1
-0.424,0.1365,-0.1
-0.448,0.1426,-0.2
-0.48,0.152,-0.3
-0.508,0.1501,-0.3
-0.535,0.1451,-0.2
-0.561,0.1402,-0.2
-0.584,0.1361,-0.2
-0.606,0.1322,-0.2
-0.638,0.1334,-0.2
-0.656,0.1291,-0.1
-0.674,0.1228,-0.1
-0.691,0.1155,-0.1
-0.707,0.1081,-0.2
-0.723,0.1007,-0.3
-0.754,0.1026,-0.3
-0.767,0.0989,-0.3
-0.792,0.094,-0.2
-0.8,0.0916,-0.2
-0.818,0.0921,-0.2
-0.837,0.0923,-0.2
-0.843,0.0882,-0.1
-0.849,0.0817,-0.1
-0.853,0.0748,-0.1
-0.856,0.0678,-0.2
-0.89,0.0677,-0.3
-0.887,0.0607,-0.3
-0.888,0.0567,-0.3
-0.886,0.0545,-0.3
-0.883,0.0523,-0.2
-0.879,0.05,-0.2
-0.904,0.0527,-0.2
-0.899,0.0495,-0.2
-0.894,0.0465,-0.2
-0.886,0.0419,-0.1
0.972,1.9273,-0.2
0.877,1.9244,-0.3
0.775,1.9211,-0.3
0.676,1.9174,-0.3
0.562,1.9128,-0.3
0.455,1.9083,-0.2
0.351,1.9041,-0.2
0.233,1.8995,-0.2
0.117,1.8951,-0.2
0.004,1.8908,-0.2
-0.101,1.8868,-0.3
-0.224,1.8819,-0.3
-0.348,1.8765,-0.3
-0.461,1.8713,-0.3
-0.59,1.8654,-0.2
-0.725,1.8596,-0.2
